Customer ID,Recency,Frequency,Monetary,Recency Score,Frequency Score,Monetary Score,RFM Score,Customer Status
CUST_11288,200,6,105.75000000000001,1,3,3,13,At Risk
CUST_11289,80,9,106.09,3,5,3,35,Loyal Customers
CUST_11290,15,6,75.14,5,3,2,53,Potential Loyalists
CUST_11291,2,11,195.28,5,5,5,55,Champions
CUST_11292,63,11,172.48000000000002,3,5,5,35,Loyal Customers
CUST_11293,115,7,131.8,2,4,4,24,Cannot Lose
CUST_11294,266,7,98.8,1,4,3,14,Cannot Lose
CUST_11295,69,4,79.77,3,1,2,31,Need Attention
CUST_11296,11,5,86.53,5,2,3,52,Potential Loyalists
CUST_11297,79,11,140.0,3,5,5,35,Loyal Customers
CUST_11298,313,6,104.07,1,3,3,13,At Risk
CUST_11299,27,3,27.58,4,1,1,41,Newcomers
CUST_11300,108,3,44.48,2,1,1,21,Hibernating
CUST_11301,23,4,63.21,5,1,1,51,Newcomers
CUST_11302,9,14,183.44,5,5,5,55,Champions
CUST_11303,93,5,69.11,3,2,2,32,Need Attention
CUST_11304,116,8,128.06,2,4,4,24,Cannot Lose
CUST_11305,85,5,66.57,3,2,2,32,Need Attention
CUST_11306,134,5,78.48,2,2,2,22,Hibernating
CUST_11307,141,5,93.96000000000001,2,2,3,22,Hibernating
CUST_11308,86,10,160.11,3,5,5,35,Loyal Customers
CUST_11309,72,6,98.13000000000002,3,3,3,33,Need Attention
CUST_11310,4,11,160.92,5,5,5,55,Champions
CUST_11311,116,9,135.09,2,5,5,25,Cannot Lose
CUST_11312,31,8,115.84,4,4,4,44,Loyal Customers
CUST_11313,140,12,226.52999999999997,2,5,5,25,Cannot Lose
CUST_11314,125,11,178.52,2,5,5,25,Cannot Lose
CUST_11315,29,8,114.84,4,4,4,44,Loyal Customers
CUST_11316,28,9,98.14999999999999,4,5,3,45,Loyal Customers
CUST_11317,28,6,103.80000000000001,4,3,3,43,Potential Loyalists
CUST_11318,38,5,75.41,4,2,2,42,Potential Loyalists
CUST_11319,64,12,160.51,3,5,5,35,Loyal Customers
CUST_11320,125,5,86.56,2,2,3,22,Hibernating
CUST_11321,103,9,143.14000000000001,2,5,5,25,Cannot Lose
CUST_11322,21,10,157.71,5,5,5,55,Champions
CUST_11323,16,14,222.39999999999998,5,5,5,55,Champions
CUST_11324,392,3,58.010000000000005,1,1,1,11,Hibernating
CUST_11325,252,6,81.42,1,3,2,13,At Risk
CUST_11326,2,1,6.57,5,1,1,51,Newcomers
CUST_11327,14,5,65.05,5,2,2,52,Potential Loyalists
CUST_11328,153,6,86.63,2,3,3,23,At Risk
CUST_11329,13,11,156.41,5,5,5,55,Champions
CUST_11330,9,9,162.27,5,5,5,55,Champions
CUST_11331,97,11,127.50999999999999,3,5,4,35,Loyal Customers
CUST_11332,158,6,75.44,2,3,2,23,At Risk
CUST_11333,3,7,100.69,5,4,3,54,Champions
CUST_11334,91,6,104.5,3,3,3,33,Need Attention
CUST_11335,103,6,71.83,2,3,2,23,At Risk
CUST_11336,157,7,96.8,2,4,3,24,Cannot Lose
CUST_11337,394,5,83.14,1,2,2,12,Hibernating
CUST_11338,50,4,74.52,4,1,2,41,Newcomers
CUST_11339,33,6,66.2,4,3,2,43,Potential Loyalists
CUST_11340,72,7,95.17999999999999,3,4,3,34,Loyal Customers
CUST_11341,64,6,103.89,3,3,3,33,Need Attention
CUST_11342,62,5,84.07,3,2,2,32,Need Attention
CUST_11343,9,7,120.74000000000001,5,4,4,54,Champions
CUST_11344,111,5,102.03,2,2,3,22,Hibernating
CUST_11345,293,4,61.339999999999996,1,1,1,11,Hibernating
CUST_11346,194,5,58.96,1,2,1,12,Hibernating
CUST_11347,156,7,92.10000000000001,2,4,3,24,Cannot Lose
CUST_11348,203,4,62.33,1,1,1,11,Hibernating
CUST_11349,44,7,108.19000000000001,4,4,4,44,Loyal Customers
CUST_11350,188,4,62.959999999999994,1,1,1,11,Hibernating
CUST_11351,47,10,124.42,4,5,4,45,Loyal Customers
CUST_11352,44,13,201.38000000000002,4,5,5,45,Loyal Customers
CUST_11353,100,5,76.81,3,2,2,32,Need Attention
CUST_11354,3,7,90.11999999999999,5,4,3,54,Champions
CUST_11355,157,3,60.9,2,1,1,21,Hibernating
CUST_11356,246,4,75.88,1,1,2,11,Hibernating
CUST_11357,25,8,125.35,4,4,4,44,Loyal Customers
CUST_11358,246,4,34.809999999999995,1,1,1,11,Hibernating
CUST_11359,84,9,146.59,3,5,5,35,Loyal Customers
CUST_11360,269,8,125.78999999999999,1,4,4,14,Cannot Lose
CUST_11361,376,6,118.14,1,3,4,13,At Risk
CUST_11362,6,8,154.15,5,4,5,54,Champions
CUST_11363,79,7,108.36,3,4,4,34,Loyal Customers
CUST_11364,30,13,199.65,4,5,5,45,Loyal Customers
CUST_11365,82,6,78.55999999999999,3,3,2,33,Need Attention
CUST_11366,57,9,145.04000000000002,3,5,5,35,Loyal Customers
CUST_11367,351,6,75.95,1,3,2,13,At Risk
CUST_11368,11,9,105.05000000000001,5,5,3,55,Champions
CUST_11369,169,4,48.769999999999996,2,1,1,21,Hibernating
CUST_11370,64,6,95.41999999999999,3,3,3,33,Need Attention
CUST_11371,18,3,29.61,5,1,1,51,Newcomers
CUST_11372,205,8,119.87,1,4,4,14,Cannot Lose
CUST_11373,23,5,94.18,5,2,3,52,Potential Loyalists
CUST_11374,98,10,111.67,3,5,4,35,Loyal Customers
CUST_11375,171,6,86.75,2,3,3,23,At Risk
CUST_11376,136,6,87.52,2,3,3,23,At Risk
CUST_11377,219,6,94.42,1,3,3,13,At Risk
CUST_11378,114,5,64.88,2,2,2,22,Hibernating
CUST_11379,15,4,55.77,5,1,1,51,Newcomers
CUST_11380,56,6,114.53,4,3,4,43,Potential Loyalists
CUST_11381,90,7,115.52000000000001,3,4,4,34,Loyal Customers
CUST_11382,20,6,75.27000000000001,5,3,2,53,Potential Loyalists
CUST_11383,78,10,158.04,3,5,5,35,Loyal Customers
CUST_11384,31,5,85.77000000000001,4,2,3,42,Potential Loyalists
CUST_11385,115,7,106.80000000000001,2,4,4,24,Cannot Lose
CUST_11386,130,7,104.25,2,4,3,24,Cannot Lose
CUST_11387,1,7,110.55000000000001,5,4,4,54,Champions
CUST_11388,53,6,71.24,4,3,2,43,Potential Loyalists
CUST_11389,182,7,98.00999999999999,1,4,3,14,Cannot Lose
CUST_11390,58,7,127.31,3,4,4,34,Loyal Customers
CUST_11391,211,11,149.71999999999997,1,5,5,15,Cannot Lose
CUST_11392,239,11,189.41000000000003,1,5,5,15,Cannot Lose
CUST_11393,327,2,25.72,1,1,1,11,Hibernating
CUST_11394,48,8,122.61,4,4,4,44,Loyal Customers
CUST_11395,134,2,31.869999999999997,2,1,1,21,Hibernating
CUST_11396,177,10,138.48999999999998,1,5,5,15,Cannot Lose
CUST_11397,82,11,143.97,3,5,5,35,Loyal Customers
CUST_11398,82,10,142.14000000000001,3,5,5,35,Loyal Customers
CUST_11399,93,4,47.71,3,1,1,31,Need Attention
CUST_11400,21,7,118.05000000000001,5,4,4,54,Champions
CUST_11401,116,7,115.96000000000001,2,4,4,24,Cannot Lose
CUST_11402,249,7,147.32999999999998,1,4,5,14,Cannot Lose
CUST_11403,16,12,157.61999999999998,5,5,5,55,Champions
CUST_11404,475,3,53.580000000000005,1,1,1,11,Hibernating
CUST_11405,119,5,74.77,2,2,2,22,Hibernating
CUST_11406,122,7,101.72,2,4,3,24,Cannot Lose
CUST_11407,42,9,158.13,4,5,5,45,Loyal Customers
CUST_11408,282,5,61.19,1,2,1,12,Hibernating
CUST_11409,92,9,117.85000000000001,3,5,4,35,Loyal Customers
CUST_11410,320,4,59.14999999999999,1,1,1,11,Hibernating
CUST_11411,33,11,191.24,4,5,5,45,Loyal Customers
CUST_11412,149,2,30.48,2,1,1,21,Hibernating
CUST_11413,134,5,78.16,2,2,2,22,Hibernating
CUST_11414,19,4,52.18,5,1,1,51,Newcomers
CUST_11415,187,4,46.28,1,1,1,11,Hibernating
CUST_11416,273,4,86.82000000000001,1,1,3,11,Hibernating
CUST_11417,92,6,87.14,3,3,3,33,Need Attention
CUST_11418,31,7,75.7,4,4,2,44,Loyal Customers
CUST_11419,44,4,49.67999999999999,4,1,1,41,Newcomers
CUST_11420,127,6,91.8,2,3,3,23,At Risk
CUST_11421,7,6,81.07,5,3,2,53,Potential Loyalists
CUST_11422,0,8,132.20999999999998,5,4,4,54,Champions
CUST_11423,182,3,46.51,1,1,1,11,Hibernating
CUST_11424,35,6,93.67,4,3,3,43,Potential Loyalists
CUST_11425,57,5,66.74,3,2,2,32,Need Attention
CUST_11426,2,9,134.79,5,5,5,55,Champions
CUST_11427,87,11,198.60999999999999,3,5,5,35,Loyal Customers
CUST_11428,110,6,83.85,2,3,2,23,At Risk
CUST_11429,101,8,112.35,2,4,4,24,Cannot Lose
CUST_11430,4,5,61.72,5,2,1,52,Potential Loyalists
CUST_11431,81,3,43.07,3,1,1,31,Need Attention
CUST_11432,121,7,88.41,2,4,3,24,Cannot Lose
CUST_11433,134,2,22.36,2,1,1,21,Hibernating
CUST_11434,111,6,111.93,2,3,4,23,At Risk
CUST_11435,79,9,109.64000000000001,3,5,4,35,Loyal Customers
CUST_11436,97,2,31.88,3,1,1,31,Need Attention
CUST_11437,21,9,128.66,5,5,4,55,Champions
CUST_11438,251,5,90.56,1,2,3,12,Hibernating
CUST_11439,23,8,108.7,5,4,4,54,Champions
CUST_11440,218,8,100.03,1,4,3,14,Cannot Lose
CUST_11441,29,8,118.47,4,4,4,44,Loyal Customers
CUST_11442,12,7,105.16,5,4,3,54,Champions
CUST_11443,189,7,109.03999999999999,1,4,4,14,Cannot Lose
CUST_11444,72,10,144.69,3,5,5,35,Loyal Customers
CUST_11445,128,8,146.12,2,4,5,24,Cannot Lose
CUST_11446,198,4,69.9,1,1,2,11,Hibernating
CUST_11447,235,2,30.56,1,1,1,11,Hibernating
CUST_11448,7,9,157.85,5,5,5,55,Champions
CUST_11449,16,7,105.14999999999999,5,4,3,54,Champions
CUST_11450,249,5,76.02,1,2,2,12,Hibernating
CUST_11451,174,7,72.19,2,4,2,24,Cannot Lose
CUST_11452,102,9,132.51999999999998,2,5,5,25,Cannot Lose
CUST_11453,7,3,42.87,5,1,1,51,Newcomers
CUST_11454,500,2,32.870000000000005,1,1,1,11,Hibernating
CUST_11455,127,8,123.71000000000001,2,4,4,24,Cannot Lose
CUST_11456,59,6,99.81000000000002,3,3,3,33,Need Attention
CUST_11457,232,6,103.77000000000001,1,3,3,13,At Risk
CUST_11458,185,8,117.34,1,4,4,14,Cannot Lose
CUST_11459,15,8,112.19,5,4,4,54,Champions
CUST_11460,95,6,76.45,3,3,2,33,Need Attention
CUST_11461,58,5,80.44,3,2,2,32,Need Attention
CUST_11462,138,6,69.78,2,3,2,23,At Risk
CUST_11463,127,11,171.13,2,5,5,25,Cannot Lose
CUST_11464,1,7,102.39,5,4,3,54,Champions
CUST_11465,65,4,61.58,3,1,1,31,Need Attention
CUST_11466,38,7,113.13,4,4,4,44,Loyal Customers
CUST_11467,22,5,69.23,5,2,2,52,Potential Loyalists
CUST_11468,195,5,68.58,1,2,2,12,Hibernating
CUST_11469,95,9,159.36,3,5,5,35,Loyal Customers
CUST_11470,103,6,89.03,2,3,3,23,At Risk
CUST_11471,146,8,104.78,2,4,3,24,Cannot Lose
CUST_11472,85,6,72.12,3,3,2,33,Need Attention
CUST_11473,29,10,163.73,4,5,5,45,Loyal Customers
CUST_11474,40,7,113.14999999999999,4,4,4,44,Loyal Customers
CUST_11475,172,6,68.39999999999999,2,3,2,23,At Risk
CUST_11476,226,5,65.81,1,2,2,12,Hibernating
CUST_11477,46,7,97.22000000000001,4,4,3,44,Loyal Customers
CUST_11478,29,8,101.21000000000001,4,4,3,44,Loyal Customers
CUST_11479,190,8,128.36,1,4,4,14,Cannot Lose
CUST_11480,267,4,60.35,1,1,1,11,Hibernating
CUST_11481,98,12,176.15,3,5,5,35,Loyal Customers
CUST_11482,199,5,56.97,1,2,1,12,Hibernating
CUST_11483,2,8,128.85999999999999,5,4,4,54,Champions
CUST_11484,5,8,106.41,5,4,4,54,Champions
CUST_11485,50,6,82.36999999999999,4,3,2,43,Potential Loyalists
CUST_11486,8,7,105.31,5,4,3,54,Champions
CUST_11487,51,3,30.759999999999998,4,1,1,41,Newcomers
CUST_11488,54,8,95.60000000000001,4,4,3,44,Loyal Customers
CUST_11489,184,7,100.9,1,4,3,14,Cannot Lose
CUST_11490,23,6,77.68,5,3,2,53,Potential Loyalists
CUST_11491,76,9,128.89,3,5,4,35,Loyal Customers
CUST_11492,550,3,39.78,1,1,1,11,Hibernating
CUST_11493,200,5,70.38,1,2,2,12,Hibernating
CUST_11494,71,6,80.78,3,3,2,33,Need Attention
CUST_11495,287,5,62.4,1,2,1,12,Hibernating
CUST_11496,88,6,102.32,3,3,3,33,Need Attention
CUST_11497,99,7,96.38,3,4,3,34,Loyal Customers
CUST_11498,1,4,54.47,5,1,1,51,Newcomers
CUST_11499,102,6,88.42,2,3,3,23,At Risk
CUST_11500,279,5,64.35,1,2,2,12,Hibernating
CUST_11501,46,6,96.72999999999999,4,3,3,43,Potential Loyalists
CUST_11502,154,5,81.91,2,2,2,22,Hibernating
CUST_11503,62,4,50.349999999999994,3,1,1,31,Need Attention
CUST_11504,200,6,82.87,1,3,2,13,At Risk
CUST_11505,22,6,81.41,5,3,2,53,Potential Loyalists
CUST_11506,186,5,66.38000000000001,1,2,2,12,Hibernating
CUST_11507,63,7,101.89999999999999,3,4,3,34,Loyal Customers
CUST_11508,243,5,63.480000000000004,1,2,1,12,Hibernating
CUST_11509,177,10,121.06,1,5,4,15,Cannot Lose
CUST_11510,8,7,111.69000000000001,5,4,4,54,Champions
CUST_11511,11,7,111.25999999999999,5,4,4,54,Champions
CUST_11512,18,4,57.5,5,1,1,51,Newcomers
CUST_11513,5,7,120.3,5,4,4,54,Champions
CUST_11514,7,6,68.65,5,3,2,53,Potential Loyalists
CUST_11515,177,9,114.55000000000001,1,5,4,15,Cannot Lose
CUST_11516,128,8,111.65,2,4,4,24,Cannot Lose
CUST_11517,216,9,122.30000000000001,1,5,4,15,Cannot Lose
CUST_11518,152,3,40.86,2,1,1,21,Hibernating
CUST_11519,146,6,99.53999999999999,2,3,3,23,At Risk
CUST_11520,182,7,114.11000000000001,1,4,4,14,Cannot Lose
CUST_11521,107,10,144.65,2,5,5,25,Cannot Lose
CUST_11522,20,13,222.24,5,5,5,55,Champions
CUST_11523,35,10,135.73,4,5,5,45,Loyal Customers
CUST_11524,162,8,122.19,2,4,4,24,Cannot Lose
CUST_11525,15,5,71.61,5,2,2,52,Potential Loyalists
CUST_11526,178,4,84.22,1,1,2,11,Hibernating
CUST_11527,2,10,168.59,5,5,5,55,Champions
CUST_11528,45,7,108.1,4,4,4,44,Loyal Customers
CUST_11529,12,9,144.23,5,5,5,55,Champions
CUST_11530,63,5,79.81,3,2,2,32,Need Attention
CUST_11531,111,6,123.72000000000001,2,3,4,23,At Risk
CUST_11532,141,7,121.03000000000002,2,4,4,24,Cannot Lose
CUST_11533,44,4,51.71,4,1,1,41,Newcomers
CUST_11534,85,4,57.95,3,1,1,31,Need Attention
CUST_11535,333,5,81.16999999999999,1,2,2,12,Hibernating
CUST_11536,117,4,60.779999999999994,2,1,1,21,Hibernating
CUST_11537,109,5,75.22,2,2,2,22,Hibernating
CUST_11538,82,10,122.64,3,5,4,35,Loyal Customers
CUST_11539,130,6,107.1,2,3,4,23,At Risk
CUST_11540,134,6,104.33000000000001,2,3,3,23,At Risk
CUST_11541,43,8,94.8,4,4,3,44,Loyal Customers
CUST_11542,26,8,82.19,4,4,2,44,Loyal Customers
CUST_11543,24,4,57.629999999999995,5,1,1,51,Newcomers
CUST_11544,137,4,65.34,2,1,2,21,Hibernating
CUST_11545,44,9,135.7,4,5,5,45,Loyal Customers
CUST_11546,410,1,22.74,1,1,1,11,Hibernating
CUST_11547,154,9,130.38000000000002,2,5,4,25,Cannot Lose
CUST_11548,25,6,85.55,4,3,3,43,Potential Loyalists
CUST_11549,172,5,83.93,2,2,2,22,Hibernating
CUST_11550,97,6,113.20000000000002,3,3,4,33,Need Attention
CUST_11551,610,2,21.08,1,1,1,11,Hibernating
CUST_11552,306,7,89.2,1,4,3,14,Cannot Lose
CUST_11553,9,5,83.97,5,2,2,52,Potential Loyalists
CUST_11554,212,7,77.11,1,4,2,14,Cannot Lose
CUST_11555,27,16,234.96999999999997,4,5,5,45,Loyal Customers
CUST_11556,27,9,163.00000000000003,4,5,5,45,Loyal Customers
CUST_11557,2,5,82.72000000000001,5,2,2,52,Potential Loyalists
CUST_11558,40,5,51.449999999999996,4,2,1,42,Potential Loyalists
CUST_11559,20,9,134.78,5,5,5,55,Champions
CUST_11560,116,5,61.33,2,2,1,22,Hibernating
CUST_11561,70,6,100.37,3,3,3,33,Need Attention
CUST_11562,13,11,124.16000000000001,5,5,4,55,Champions
CUST_11563,32,4,58.41,4,1,1,41,Newcomers
CUST_11564,149,3,50.37,2,1,1,21,Hibernating
CUST_11565,228,3,43.36,1,1,1,11,Hibernating
CUST_11566,46,7,115.21,4,4,4,44,Loyal Customers
CUST_11567,155,7,82.44,2,4,2,24,Cannot Lose
CUST_11568,50,5,88.44,4,2,3,42,Potential Loyalists
CUST_11569,56,6,114.87,4,3,4,43,Potential Loyalists
CUST_11570,59,12,169.13,3,5,5,35,Loyal Customers
CUST_11571,33,5,78.50999999999999,4,2,2,42,Potential Loyalists
CUST_11572,0,8,137.68,5,4,5,54,Champions
CUST_11573,137,5,54.629999999999995,2,2,1,22,Hibernating
CUST_11574,26,6,69.61,4,3,2,43,Potential Loyalists
CUST_11575,14,6,101.06,5,3,3,53,Potential Loyalists
CUST_11576,105,6,78.28999999999999,2,3,2,23,At Risk
CUST_11577,1,9,126.75,5,5,4,55,Champions
CUST_11578,37,9,161.18,4,5,5,45,Loyal Customers
CUST_11579,36,4,49.160000000000004,4,1,1,41,Newcomers
CUST_11580,28,8,123.55,4,4,4,44,Loyal Customers
CUST_11581,68,4,80.81,3,1,2,31,Need Attention
CUST_11582,143,8,101.72999999999999,2,4,3,24,Cannot Lose
CUST_11583,66,7,125.2,3,4,4,34,Loyal Customers
CUST_11584,46,10,135.85,4,5,5,45,Loyal Customers
CUST_11585,30,10,157.60999999999999,4,5,5,45,Loyal Customers
CUST_11586,58,3,42.44,3,1,1,31,Need Attention
CUST_11587,27,9,152.11,4,5,5,45,Loyal Customers
CUST_11588,229,8,107.38,1,4,4,14,Cannot Lose
CUST_11589,8,5,93.78,5,2,3,52,Potential Loyalists
CUST_11590,153,6,93.24,2,3,3,23,At Risk
CUST_11591,27,4,65.72,4,1,2,41,Newcomers
CUST_11592,200,8,127.05,1,4,4,14,Cannot Lose
CUST_11593,152,5,92.81,2,2,3,22,Hibernating
CUST_11594,106,11,161.36999999999998,2,5,5,25,Cannot Lose
CUST_11595,183,2,23.54,1,1,1,11,Hibernating
CUST_11596,23,8,92.34,5,4,3,54,Champions
CUST_11597,199,5,67.88,1,2,2,12,Hibernating
CUST_11598,95,6,77.43,3,3,2,33,Need Attention
CUST_11599,130,7,93.41,2,4,3,24,Cannot Lose
CUST_11600,41,11,167.78,4,5,5,45,Loyal Customers
CUST_11601,63,5,81.41,3,2,2,32,Need Attention
CUST_11602,58,3,48.77,3,1,1,31,Need Attention
CUST_11603,1,9,125.97000000000001,5,5,4,55,Champions
CUST_11604,0,9,135.97,5,5,5,55,Champions
CUST_11605,190,7,121.96000000000001,1,4,4,14,Cannot Lose
CUST_11606,146,8,109.64999999999999,2,4,4,24,Cannot Lose
CUST_11607,175,6,56.989999999999995,1,3,1,13,At Risk
CUST_11608,22,7,112.56,5,4,4,54,Champions
CUST_11609,135,6,103.09,2,3,3,23,At Risk
CUST_11610,293,5,62.58,1,2,1,12,Hibernating
CUST_11611,225,4,62.5,1,1,1,11,Hibernating
CUST_11612,24,7,121.75000000000001,5,4,4,54,Champions
CUST_11613,136,5,79.55,2,2,2,22,Hibernating
CUST_11614,0,4,59.269999999999996,5,1,1,51,Newcomers
CUST_11615,44,12,166.81,4,5,5,45,Loyal Customers
CUST_11616,134,13,201.01999999999998,2,5,5,25,Cannot Lose
CUST_11617,101,6,112.47999999999999,2,3,4,23,At Risk
CUST_11618,33,6,97.14,4,3,3,43,Potential Loyalists
CUST_11619,144,5,60.91,2,2,1,22,Hibernating
CUST_11620,50,5,71.84,4,2,2,42,Potential Loyalists
CUST_11621,16,3,34.97,5,1,1,51,Newcomers
CUST_11622,56,10,164.6,4,5,5,45,Loyal Customers
CUST_11623,68,7,122.52,3,4,4,34,Loyal Customers
CUST_11624,31,17,216.53,4,5,5,45,Loyal Customers
CUST_11625,93,11,166.25,3,5,5,35,Loyal Customers
CUST_11626,104,4,53.50000000000001,2,1,1,21,Hibernating
CUST_11627,37,2,35.72,4,1,1,41,Newcomers
CUST_11628,124,5,52.92,2,2,1,22,Hibernating
CUST_11629,28,5,85.12,4,2,2,42,Potential Loyalists
CUST_11630,22,7,89.99000000000001,5,4,3,54,Champions
CUST_11631,89,3,34.11,3,1,1,31,Need Attention
CUST_11632,175,4,77.49,1,1,2,11,Hibernating
CUST_11633,257,8,103.4,1,4,3,14,Cannot Lose
CUST_11634,51,13,193.99999999999997,4,5,5,45,Loyal Customers
CUST_11635,56,7,106.46,4,4,4,44,Loyal Customers
CUST_11636,79,8,106.24000000000001,3,4,3,34,Loyal Customers
CUST_11637,34,12,168.57999999999998,4,5,5,45,Loyal Customers
CUST_11638,18,5,73.66999999999999,5,2,2,52,Potential Loyalists
CUST_11639,4,11,155.33,5,5,5,55,Champions
CUST_11640,35,6,105.82,4,3,3,43,Potential Loyalists
CUST_11641,16,13,199.38,5,5,5,55,Champions
CUST_11642,280,3,59.2,1,1,1,11,Hibernating
CUST_11643,34,7,111.08,4,4,4,44,Loyal Customers
CUST_11644,305,1,16.53,1,1,1,11,Hibernating
CUST_11645,303,2,34.55,1,1,1,11,Hibernating
CUST_11646,162,8,138.14,2,4,5,24,Cannot Lose
CUST_11647,116,6,99.41,2,3,3,23,At Risk
CUST_11648,156,6,73.17999999999999,2,3,2,23,At Risk
CUST_11649,57,7,85.35,3,4,2,34,Loyal Customers
CUST_11650,109,10,160.8,2,5,5,25,Cannot Lose
CUST_11651,16,12,139.94,5,5,5,55,Champions
CUST_11652,110,7,95.59,2,4,3,24,Cannot Lose
CUST_11653,119,3,42.72,2,1,1,21,Hibernating
CUST_11654,104,8,121.97999999999999,2,4,4,24,Cannot Lose
CUST_11655,262,4,53.47,1,1,1,11,Hibernating
CUST_11656,30,3,53.209999999999994,4,1,1,41,Newcomers
CUST_11657,105,6,80.62,2,3,2,23,At Risk
CUST_11658,83,3,52.93000000000001,3,1,1,31,Need Attention
CUST_11659,28,13,217.55,4,5,5,45,Loyal Customers
CUST_11660,11,6,104.27,5,3,3,53,Potential Loyalists
CUST_11661,235,4,79.38,1,1,2,11,Hibernating
CUST_11662,43,6,64.46,4,3,2,43,Potential Loyalists
CUST_11663,139,7,112.72000000000001,2,4,4,24,Cannot Lose
CUST_11664,35,7,100.41000000000001,4,4,3,44,Loyal Customers
CUST_11665,12,8,136.79,5,4,5,54,Champions
CUST_11666,24,6,75.80000000000001,5,3,2,53,Potential Loyalists
CUST_11667,158,8,103.31,2,4,3,24,Cannot Lose
CUST_11668,101,8,122.24000000000001,2,4,4,24,Cannot Lose
CUST_11669,4,3,29.080000000000002,5,1,1,51,Newcomers
CUST_11670,150,6,72.4,2,3,2,23,At Risk
CUST_11671,37,10,187.32,4,5,5,45,Loyal Customers
CUST_11672,15,6,123.16,5,3,4,53,Potential Loyalists
CUST_11673,99,6,89.66,3,3,3,33,Need Attention
CUST_11674,37,8,94.49000000000001,4,4,3,44,Loyal Customers
CUST_11675,155,8,119.12,2,4,4,24,Cannot Lose
CUST_11676,8,9,137.82,5,5,5,55,Champions
CUST_11677,40,5,79.05,4,2,2,42,Potential Loyalists
CUST_11678,35,9,146.17000000000002,4,5,5,45,Loyal Customers
CUST_11679,67,5,72.98,3,2,2,32,Need Attention
CUST_11680,323,5,60.690000000000005,1,2,1,12,Hibernating
CUST_11681,45,9,178.82,4,5,5,45,Loyal Customers
CUST_11682,251,6,111.31,1,3,4,13,At Risk
CUST_11683,63,8,103.99000000000001,3,4,3,34,Loyal Customers
CUST_11684,3,12,182.14999999999998,5,5,5,55,Champions
CUST_11685,96,6,82.95,3,3,2,33,Need Attention
CUST_11686,221,4,76.28999999999999,1,1,2,11,Hibernating
CUST_11687,315,7,138.98,1,4,5,14,Cannot Lose
CUST_11688,181,8,109.00999999999999,1,4,4,14,Cannot Lose
CUST_11689,23,6,95.89,5,3,3,53,Potential Loyalists
CUST_11690,52,9,160.83999999999997,4,5,5,45,Loyal Customers
CUST_11691,148,3,44.3,2,1,1,21,Hibernating
CUST_11692,35,6,79.28,4,3,2,43,Potential Loyalists
CUST_11693,100,9,140.01000000000002,3,5,5,35,Loyal Customers
CUST_11694,22,5,74.83000000000001,5,2,2,52,Potential Loyalists
CUST_11695,85,7,133.39999999999998,3,4,5,34,Loyal Customers
CUST_11696,47,5,90.64,4,2,3,42,Potential Loyalists
CUST_11697,31,4,63.08,4,1,1,41,Newcomers
CUST_11698,51,7,103.24999999999999,4,4,3,44,Loyal Customers
CUST_11699,4,4,74.48,5,1,2,51,Newcomers
CUST_11700,20,2,22.47,5,1,1,51,Newcomers
CUST_11701,170,3,42.040000000000006,2,1,1,21,Hibernating
CUST_11702,131,6,83.84,2,3,2,23,At Risk
CUST_11703,146,8,108.79999999999998,2,4,4,24,Cannot Lose
CUST_11704,17,11,176.12,5,5,5,55,Champions
CUST_11705,342,2,36.86,1,1,1,11,Hibernating
CUST_11706,50,7,115.03999999999999,4,4,4,44,Loyal Customers
CUST_11707,71,5,78.63,3,2,2,32,Need Attention
CUST_11708,142,5,86.59,2,2,3,22,Hibernating
CUST_11709,213,3,49.6,1,1,1,11,Hibernating
CUST_11710,109,4,66.34,2,1,2,21,Hibernating
CUST_11711,43,12,169.20999999999998,4,5,5,45,Loyal Customers
CUST_11712,23,11,156.26,5,5,5,55,Champions
CUST_11713,3,8,146.76,5,4,5,54,Champions
CUST_11714,3,5,70.88000000000001,5,2,2,52,Potential Loyalists
CUST_11715,300,5,71.03,1,2,2,12,Hibernating
CUST_11716,245,8,130.60999999999999,1,4,4,14,Cannot Lose
CUST_11717,59,5,65.48,3,2,2,32,Need Attention
CUST_11718,220,7,102.46,1,4,3,14,Cannot Lose
CUST_11719,55,9,96.27000000000001,4,5,3,45,Loyal Customers
CUST_11720,27,7,116.0,4,4,4,44,Loyal Customers
CUST_11721,83,8,101.41,3,4,3,34,Loyal Customers
CUST_11722,145,4,75.93,2,1,2,21,Hibernating
CUST_11723,64,9,120.72999999999999,3,5,4,35,Loyal Customers
CUST_11724,137,4,63.209999999999994,2,1,1,21,Hibernating
CUST_11725,89,7,103.45,3,4,3,34,Loyal Customers
CUST_11726,26,6,67.44,4,3,2,43,Potential Loyalists
CUST_11727,25,4,57.6,4,1,1,41,Newcomers
CUST_11728,19,8,120.22,5,4,4,54,Champions
CUST_11729,92,4,58.730000000000004,3,1,1,31,Need Attention
CUST_11730,22,10,121.43,5,5,4,55,Champions
CUST_11731,22,10,144.14,5,5,5,55,Champions
CUST_11732,85,5,76.69,3,2,2,32,Need Attention
CUST_11733,24,6,89.59,5,3,3,53,Potential Loyalists
CUST_11734,198,8,124.25999999999999,1,4,4,14,Cannot Lose
CUST_11735,111,8,156.98000000000002,2,4,5,24,Cannot Lose
CUST_11736,139,4,47.3,2,1,1,21,Hibernating
CUST_11737,18,5,75.94,5,2,2,52,Potential Loyalists
